payment_id,order_id,payment_method,payment_status,transaction_id
12120,12120,Debit Card,Paid,3c30894e-8f1
12121,12121,Net Banking,Paid,318fcb2d-333
12122,12122,Debit Card,Paid,9f2a33a0-6cd
12123,12123,Credit Card,Pending,9461cffb-4b5
12124,12124,Net Banking,Paid,2b9526e0-46b
12125,12125,Cash on Delivery,Pending,e9824009-e17
12126,12126,Net Banking,Paid,6cc2027a-5eb
12127,12127,Net Banking,Paid,11add834-b33
12128,12128,Net Banking,Pending,6959b51c-6c6
12129,12129,UPI,Paid,c0c6e46c-4c7
12130,12130,UPI,Pending,fedc8be8-9f4
12131,12131,Net Banking,Pending,5c5dc0a4-ffa
12132,12132,UPI,Paid,738991fd-278
12133,12133,Cash on Delivery,Paid,91156bbf-019
12134,12134,Credit Card,Paid,a9774c70-ec2
12135,12135,UPI,Paid,5bab3c68-ade
12136,12136,Credit Card,Paid,a5e93cf7-11c
12137,12137,UPI,Paid,242f0c70-30f
12138,12138,Credit Card,Paid,da1c64dc-491
12139,12139,UPI,Paid,bd3c409b-17d
12140,12140,Cash on Delivery,Paid,33ef1789-b4b
12141,12141,Net Banking,Paid,ddd97d55-5ef
12142,12142,Net Banking,Pending,c2ee2a3e-b88
12143,12143,Cash on Delivery,Pending,743d1b23-bc9
12144,12144,Credit Card,Paid,99459e65-f8e
12145,12145,Net Banking,Paid,6f8035f0-c80
12146,12146,Net Banking,Pending,ec430cfa-f17
12147,12147,Cash on Delivery,Pending,ceb1c258-0f4
12148,12148,Net Banking,Paid,6b5710cf-fd6
12149,12149,UPI,Paid,7d97b6de-e5f
12150,12150,Net Banking,Paid,536eedb6-efb
12151,12151,Debit Card,Paid,20f86229-3b4
12152,12152,Credit Card,Paid,01d7452b-d7e
12153,12153,Net Banking,Paid,87c75d8c-418
12154,12154,Cash on Delivery,Paid,81bf54b9-fcd
12155,12155,UPI,Pending,e9d1d2fb-5b5
12156,12156,UPI,Paid,1358eb3c-841
12157,12157,Cash on Delivery,Paid,ec4ec163-caa
12158,12158,Net Banking,Paid,7bd9bc0e-473
12159,12159,Credit Card,Paid,cd1fdbfa-8a6
12160,12160,UPI,Paid,ed9ef3d8-22c
12161,12161,Debit Card,Pending,e2a4f091-f05
12162,12162,UPI,Paid,18854f55-140
12163,12163,Cash on Delivery,Pending,8b131630-18a
12164,12164,Debit Card,Pending,6d0cbb5d-009
12165,12165,Credit Card,Pending,b7766c89-e2f
12166,12166,Net Banking,Paid,0de105f1-b71
12167,12167,Debit Card,Paid,63e3f080-639
12168,12168,Net Banking,Paid,4ba16449-b56
12169,12169,Debit Card,Pending,623d64b2-fde
12170,12170,Cash on Delivery,Paid,703c8061-f18
12171,12171,Net Banking,Paid,ff47fc55-ac2
12172,12172,Cash on Delivery,Paid,34303640-3cd
12173,12173,Debit Card,Paid,6bee9616-da6
12174,12174,UPI,Paid,2f084f40-f55
12175,12175,Debit Card,Pending,4b104edf-b5b
12176,12176,Debit Card,Paid,c5084a23-6d9
12177,12177,UPI,Paid,f6d021c0-53b
12178,12178,Debit Card,Paid,b710bb29-dc4
12179,12179,Net Banking,Pending,95631136-c62
12180,12180,UPI,Paid,2fe0cd7c-e72
12181,12181,UPI,Paid,53481769-e81
12182,12182,Debit Card,Paid,b5edb399-9b3
12183,12183,Credit Card,Paid,bfea7d34-440
12184,12184,Net Banking,Paid,7eb6d4fc-910
12185,12185,UPI,Paid,d2c67f9f-762
12186,12186,Debit Card,Paid,2cd14a0c-856
12187,12187,Cash on Delivery,Paid,dfd34e64-9ad
12188,12188,Cash on Delivery,Paid,cbd8e337-797
12189,12189,UPI,Pending,2f206728-f9d
12190,12190,Debit Card,Paid,f85dfe93-f4b
12191,12191,Credit Card,Paid,d50feba0-918
12192,12192,Debit Card,Paid,005a5a97-d1f
12193,12193,Cash on Delivery,Paid,d450b395-404
12194,12194,UPI,Pending,71d17b0c-2c3
12195,12195,Credit Card,Paid,fa4a78ef-2ca
12196,12196,UPI,Paid,d66fa26d-f53
12197,12197,Net Banking,Paid,ee590a3d-f56
12198,12198,Cash on Delivery,Paid,d09d2bc9-01f
12199,12199,UPI,Pending,8489f0a9-876
12200,12200,Credit Card,Paid,10a3e5ff-591
12201,12201,Credit Card,Pending,c775320a-285
12202,12202,Net Banking,Paid,df54745b-cc3
12203,12203,Credit Card,Paid,45d2884e-057
12204,12204,Cash on Delivery,Paid,c9a1ec40-ffc
12205,12205,Credit Card,Pending,f5a8c9e9-7bd
12206,12206,Cash on Delivery,Paid,fec3dfd0-8aa
12207,12207,Cash on Delivery,Paid,a51dee50-d50
12208,12208,Net Banking,Paid,ce9f8eba-b40
12209,12209,Cash on Delivery,Paid,7f82dd12-359
12210,12210,Credit Card,Pending,73c77b61-9e2
12211,12211,UPI,Pending,5da8e132-795
12212,12212,Credit Card,Pending,581be331-eb2
12213,12213,Credit Card,Pending,26c604b5-ca1
12214,12214,Net Banking,Paid,10faf6f3-a8d
12215,12215,UPI,Paid,3ee7fd53-671
12216,12216,Net Banking,Paid,0c9605c2-5d5
12217,12217,UPI,Paid,aa550547-85a
12218,12218,UPI,Paid,7c973ecb-84e
12219,12219,Cash on Delivery,Pending,287892e4-a61
12220,12220,Debit Card,Paid,8f8a9a53-f02
12221,12221,Credit Card,Pending,4ab2e82d-949
12222,12222,Net Banking,Paid,37f9e6f3-d40
12223,12223,Debit Card,Pending,23c27f09-47a
12224,12224,Net Banking,Paid,4f67dfcc-d49
12225,12225,Cash on Delivery,Paid,5cb7d387-31d
12226,12226,Cash on Delivery,Paid,e4e44cc2-b73
12227,12227,Net Banking,Paid,fa890301-c9c
12228,12228,Net Banking,Paid,88400783-d35
12229,12229,Debit Card,Paid,38e01e9d-6f3
12230,12230,Credit Card,Paid,bd535a7f-030
12231,12231,Credit Card,Paid,e2ab0cf1-5f1
12232,12232,Cash on Delivery,Paid,ef5d2b47-0a5
12233,12233,Debit Card,Paid,16218b16-4d0
12234,12234,UPI,Paid,07414c35-efa
12235,12235,Cash on Delivery,Paid,e3f8b0c0-6f6
12236,12236,UPI,Paid,b7835a7a-035
12237,12237,Credit Card,Pending,5131babf-fdf
12238,12238,Net Banking,Paid,2e75c67d-38c
12239,12239,Debit Card,Paid,9bc9ae2a-608
12240,12240,Credit Card,Paid,5060c333-e79
12241,12241,UPI,Paid,c61772ab-1b4
12242,12242,UPI,Paid,76597a09-524
12243,12243,Cash on Delivery,Paid,6b6b05ef-a5a
12244,12244,Cash on Delivery,Paid,d4e44abe-30f
12245,12245,UPI,Paid,e9d75a6a-226
12246,12246,Net Banking,Paid,47aff14e-7a4
12247,12247,Cash on Delivery,Paid,f84aabdf-862
12248,12248,Credit Card,Paid,dade0017-373
12249,12249,UPI,Paid,9327fbbf-1c8
12250,12250,Credit Card,Paid,62b9dc87-e61
12251,12251,Credit Card,Pending,73bdd188-af7
12252,12252,Cash on Delivery,Paid,76b21598-50d
12253,12253,Debit Card,Paid,42a8aa66-ba1
12254,12254,Credit Card,Paid,8c09e2ea-5f9
12255,12255,Net Banking,Paid,db09b7c2-b8c
12256,12256,UPI,Paid,315df685-64b
12257,12257,Net Banking,Paid,71156a04-d7a
12258,12258,Cash on Delivery,Paid,148889d8-ce2
12259,12259,Debit Card,Paid,20a69256-387
12260,12260,Credit Card,Pending,074cd194-440
12261,12261,UPI,Paid,b812c174-bb5
12262,12262,UPI,Pending,93858ddb-113
12263,12263,Debit Card,Paid,5a86c549-d91
12264,12264,Debit Card,Paid,1bad2307-761
12265,12265,Cash on Delivery,Pending,f36c4a53-548
12266,12266,UPI,Paid,92d8a29b-0ff
12267,12267,Net Banking,Paid,6cd31813-75b
12268,12268,Cash on Delivery,Paid,cfa05637-a42
12269,12269,Debit Card,Pending,d746baec-933
12270,12270,Debit Card,Paid,8b4dad44-c1e
12271,12271,Credit Card,Pending,e0942ea7-813
12272,12272,Net Banking,Pending,e4be61cf-f76
12273,12273,Debit Card,Paid,5a461c65-9a8
12274,12274,Cash on Delivery,Paid,4440f432-030
12275,12275,Cash on Delivery,Paid,7ff08879-df4
12276,12276,Cash on Delivery,Pending,29bf14e5-ba0
12277,12277,UPI,Paid,b07b65f7-2db
12278,12278,UPI,Paid,9c7282c1-cee
12279,12279,Debit Card,Pending,c6d1db52-2a9
12280,12280,Credit Card,Pending,fe8eafd8-fa1
12281,12281,Cash on Delivery,Pending,59378fcc-ef2
12282,12282,Credit Card,Paid,c1fe3a19-901
12283,12283,Debit Card,Paid,dc1f89fb-f75
12284,12284,Net Banking,Pending,aa5f12de-384
12285,12285,UPI,Paid,9b7cb7ed-608
12286,12286,Cash on Delivery,Pending,3cdb884b-95f
12287,12287,Credit Card,Pending,4c7661b5-98b
12288,12288,UPI,Paid,c19a67ad-3f1
12289,12289,Net Banking,Paid,a4858b4e-0ab
12290,12290,Cash on Delivery,Paid,bd901d1c-881
12291,12291,Net Banking,Paid,448f3309-356
12292,12292,Debit Card,Pending,61c939ee-2ab
12293,12293,Credit Card,Paid,01830c8b-71d
12294,12294,Net Banking,Paid,f70002bd-18e
12295,12295,Debit Card,Pending,206f55ae-10c
12296,12296,Cash on Delivery,Pending,607bc6f2-fef
12297,12297,Debit Card,Pending,20333b94-815
12298,12298,Credit Card,Paid,7a016e9d-23c
12299,12299,Cash on Delivery,Pending,d48a0c88-484
12300,12300,Cash on Delivery,Paid,233948a0-fde
12301,12301,Net Banking,Paid,129951ab-16b
12302,12302,Cash on Delivery,Paid,c47a3d19-fe0
12303,12303,Credit Card,Paid,d733c559-b86
12304,12304,Net Banking,Pending,6b46c445-9e2
12305,12305,UPI,Paid,3beeda41-e34
12306,12306,Debit Card,Pending,5cdace6d-a3a
12307,12307,Credit Card,Paid,18c2f527-051
12308,12308,Cash on Delivery,Pending,e434e25c-671
12309,12309,Debit Card,Paid,e1bba059-8c4
12310,12310,Credit Card,Paid,7deee133-7b0
12311,12311,Debit Card,Paid,ed77201e-60b
12312,12312,Net Banking,Pending,4d1e286b-187
12313,12313,Debit Card,Paid,3b365eac-87c
12314,12314,Cash on Delivery,Paid,2c3dd9a8-8fe
12315,12315,UPI,Paid,68dadc6b-870
12316,12316,Debit Card,Paid,ebdd3d09-ab2
12317,12317,UPI,Paid,3b996e78-1db
12318,12318,UPI,Paid,8ffcf2ad-f2d
12319,12319,Net Banking,Paid,865c0766-7e2
12320,12320,Net Banking,Pending,2b83272d-e46
12321,12321,Debit Card,Pending,cfde11bb-111
12322,12322,Net Banking,Paid,e497a334-8a2
12323,12323,UPI,Paid,888ce72b-a79
12324,12324,Cash on Delivery,Pending,53167cd1-013
12325,12325,Debit Card,Pending,5a1f3c15-67b
12326,12326,Net Banking,Pending,ffa48a38-5ea
12327,12327,Debit Card,Paid,5846dc02-016
12328,12328,Credit Card,Paid,157c6a8a-e21
12329,12329,Debit Card,Paid,38dd8ef4-9cc
12330,12330,Debit Card,Paid,b5666667-b53
12331,12331,Debit Card,Paid,25767eb3-758
12332,12332,Cash on Delivery,Paid,fc141464-2a7
12333,12333,Credit Card,Paid,833f0a17-c9d
12334,12334,Debit Card,Pending,8438d5b7-72f
12335,12335,Credit Card,Pending,80fb44c5-fd9
12336,12336,UPI,Paid,a965432a-012
12337,12337,Debit Card,Pending,534409ae-cad
12338,12338,UPI,Paid,ff23da66-730
12339,12339,Cash on Delivery,Paid,e7cb4c51-43e
12340,12340,Credit Card,Pending,8d2601d0-d9e
12341,12341,Cash on Delivery,Pending,bbe536bd-60e
12342,12342,Debit Card,Paid,c524eba0-569
12343,12343,Cash on Delivery,Pending,b7502f3e-940
12344,12344,UPI,Paid,7864f01b-2f1
12345,12345,UPI,Paid,8b004def-d52
12346,12346,Debit Card,Paid,2529b2b5-4fa
12347,12347,Net Banking,Paid,603fe13a-235
12348,12348,UPI,Pending,49935975-911
12349,12349,UPI,Paid,dc30bd40-717
12350,12350,Debit Card,Pending,13f1bb01-62e
12351,12351,Debit Card,Paid,e4b8830e-c5a
12352,12352,Net Banking,Paid,819f73c4-268
12353,12353,UPI,Paid,024bd641-46a
12354,12354,UPI,Paid,ddfcab74-770
12355,12355,UPI,Paid,1e2991e1-191
12356,12356,Cash on Delivery,Paid,2fb3e163-fe0
12357,12357,Net Banking,Paid,33eed3a4-d57
12358,12358,Cash on Delivery,Paid,b8ed52e5-0d5
12359,12359,Debit Card,Paid,0ed9bb48-507
12360,12360,Net Banking,Paid,aa9eb367-d94
12361,12361,Credit Card,Paid,4f9591e1-9dc
12362,12362,UPI,Pending,4469f04a-fca
12363,12363,Credit Card,Paid,1bdcb119-c5a
12364,12364,Debit Card,Paid,a52f93ad-103
12365,12365,UPI,Paid,8097e769-69a
12366,12366,Debit Card,Paid,be1aceb0-23f
12367,12367,Net Banking,Paid,1ae6f443-840
12368,12368,Net Banking,Paid,6138ebec-830
12369,12369,Debit Card,Pending,e05507ac-6ef
12370,12370,Cash on Delivery,Paid,f76f9047-d84
12371,12371,Debit Card,Pending,b4e6decb-278
12372,12372,Debit Card,Paid,050427a5-f57
12373,12373,Debit Card,Paid,8b680afa-661
12374,12374,Credit Card,Paid,63af405e-89b
12375,12375,Debit Card,Pending,c0774c1a-2d0
12376,12376,Net Banking,Paid,269bfa00-028
12377,12377,Cash on Delivery,Paid,0dbe3917-fbd
12378,12378,Net Banking,Paid,c336de06-409
12379,12379,Net Banking,Paid,752facf6-b85
12380,12380,UPI,Paid,21749235-570
12381,12381,Net Banking,Pending,968877e6-c51
12382,12382,UPI,Paid,7b8e8c3c-608
12383,12383,Debit Card,Paid,1f2828fa-431
12384,12384,Net Banking,Pending,8942b798-489
12385,12385,Debit Card,Pending,5037c8fd-77b
12386,12386,Net Banking,Paid,4de4865c-0fb
12387,12387,Credit Card,Paid,bdd028cc-bd7
12388,12388,Credit Card,Paid,287b468d-d5e
12389,12389,UPI,Paid,fec62a8a-215
12390,12390,UPI,Pending,6e8a24df-7ba
12391,12391,UPI,Paid,29ffd997-e3a
12392,12392,Debit Card,Paid,727d75e3-884
12393,12393,Debit Card,Paid,1b39a861-ea2
12394,12394,Net Banking,Paid,5c368e66-84e
12395,12395,Net Banking,Paid,70429e2a-c04
12396,12396,Cash on Delivery,Pending,fbf14833-6e9
12397,12397,Cash on Delivery,Paid,316ddbe4-5cf
12398,12398,Net Banking,Pending,2f4883b3-832
12399,12399,Net Banking,Paid,00e529dd-7f9
12400,12400,UPI,Paid,3824fa17-a35
12401,12401,Net Banking,Paid,e7f1855f-464
12402,12402,Cash on Delivery,Paid,fcefde4b-214
12403,12403,Cash on Delivery,Paid,85a7d100-0e1
12404,12404,Debit Card,Paid,49b692d1-c6e
12405,12405,Cash on Delivery,Paid,76229c17-846
12406,12406,Debit Card,Paid,b03da9a4-06d
12407,12407,Cash on Delivery,Pending,e86a7464-d24
12408,12408,Debit Card,Pending,ece2726e-e0f
12409,12409,UPI,Paid,a3fc7791-f4d
12410,12410,Credit Card,Paid,c5740f7c-d3d
12411,12411,Cash on Delivery,Paid,d2c41b27-525
12412,12412,Credit Card,Paid,7f6bf866-ea5
12413,12413,Credit Card,Paid,e4b0a17b-3ea
12414,12414,UPI,Paid,149a43d1-e3f
12415,12415,Net Banking,Pending,a1e2c879-e74
12416,12416,UPI,Pending,c7221bd1-041
12417,12417,Credit Card,Paid,0b4e5ecf-3db
12418,12418,Credit Card,Paid,0f755ecc-51a
12419,12419,Credit Card,Paid,97350661-bb3
12420,12420,UPI,Pending,73db68be-18a
12421,12421,UPI,Pending,0543d5aa-c4b
12422,12422,UPI,Paid,6ee48851-18c
12423,12423,Net Banking,Paid,2695ba29-fea
12424,12424,Debit Card,Pending,481fc0b3-de4
12425,12425,Credit Card,Paid,4167b9ba-c1b
12426,12426,Cash on Delivery,Pending,59357733-45b
12427,12427,Net Banking,Paid,98a42bef-aac
12428,12428,Cash on Delivery,Paid,15ee15c5-081
12429,12429,UPI,Pending,8deeb64e-5e0
12430,12430,Debit Card,Paid,19f36230-f9a
12431,12431,Cash on Delivery,Pending,63a12f9f-40c
12432,12432,Net Banking,Pending,284049f1-855
12433,12433,UPI,Paid,4287a6ae-821
12434,12434,UPI,Paid,9acd3360-5a9
12435,12435,Cash on Delivery,Paid,cbeb7b47-498
12436,12436,UPI,Paid,acdffc05-fc0
12437,12437,Net Banking,Paid,73c3448f-05f
12438,12438,Net Banking,Paid,2a57dd1d-aeb
12439,12439,Cash on Delivery,Paid,c9ae24cb-c01
12440,12440,UPI,Paid,dd9a559d-a10
12441,12441,Debit Card,Paid,25fb8949-8b0
12442,12442,Net Banking,Pending,9c420d0f-f5e
12443,12443,Net Banking,Paid,df0c5516-b37
12444,12444,Debit Card,Pending,4896827c-f0e
12445,12445,UPI,Paid,bd400705-46d
12446,12446,Debit Card,Pending,5ed9e0b9-a70
12447,12447,Credit Card,Paid,86c5f21e-c00
12448,12448,Credit Card,Paid,7ad4572f-f42
12449,12449,Credit Card,Paid,41962397-d6c
12450,12450,Net Banking,Paid,1da871c8-86a
12451,12451,UPI,Paid,495bd029-f8b
12452,12452,Debit Card,Paid,02c29f68-246
12453,12453,Cash on Delivery,Paid,4a1816a8-e8c
12454,12454,Credit Card,Paid,7b2b4579-eff
12455,12455,Net Banking,Paid,a90d418a-fff
12456,12456,Net Banking,Pending,0a17f6aa-0c2
12457,12457,UPI,Paid,53137d9e-3ef
12458,12458,Debit Card,Paid,9c8c8814-e88
12459,12459,Debit Card,Paid,26196e21-5fe
12460,12460,UPI,Paid,7839576b-1a1
12461,12461,Net Banking,Paid,d2557454-c08
12462,12462,Cash on Delivery,Paid,96ecb93f-4c3
12463,12463,Net Banking,Paid,16aeb073-90b
12464,12464,Cash on Delivery,Paid,0318503e-e25
12465,12465,UPI,Paid,d0e5ebcd-d9c
12466,12466,UPI,Paid,5ccba31c-dcb
12467,12467,Cash on Delivery,Paid,f84aae92-f38
12468,12468,Debit Card,Paid,a05842df-255
12469,12469,Credit Card,Pending,386cf353-c5e
12470,12470,Credit Card,Paid,d415b33e-75f
12471,12471,Cash on Delivery,Pending,e2d2cdf1-e95
12472,12472,UPI,Paid,fa9a972c-7e7
12473,12473,Net Banking,Paid,1a7b4346-2d1
12474,12474,UPI,Paid,a454b9c2-595
12475,12475,Credit Card,Paid,2c1be238-f5e
12476,12476,Net Banking,Pending,c7372381-0cc
12477,12477,Debit Card,Paid,0542ce33-3c2
12478,12478,Cash on Delivery,Paid,80d50b29-f7b
12479,12479,Net Banking,Paid,6b5c5fed-989
12480,12480,Net Banking,Paid,c925a0c3-6f1
12481,12481,Credit Card,Paid,92151cf2-7de
12482,12482,Debit Card,Paid,8774a5d2-4fb
12483,12483,Credit Card,Pending,88e0cddd-4d6
12484,12484,UPI,Pending,8f7dc3f0-e22
12485,12485,UPI,Paid,d96d7728-b85
12486,12486,Credit Card,Pending,b33e936c-b68
12487,12487,Debit Card,Paid,e8af1b54-bfa
12488,12488,Net Banking,Paid,e78a07cf-3fb
12489,12489,Credit Card,Paid,040226ca-7c6
12490,12490,Net Banking,Paid,2a269b9e-8d8
12491,12491,Credit Card,Paid,01fdd98e-37d
12492,12492,Debit Card,Paid,a0665aec-418
12493,12493,Credit Card,Paid,962b3ea6-80b
12494,12494,Net Banking,Paid,05c28565-d90
12495,12495,Credit Card,Paid,ee6600af-5dd
12496,12496,Debit Card,Paid,e463efec-119
12497,12497,Net Banking,Paid,60d5eabe-de6
12498,12498,Debit Card,Paid,c8ceabb0-b4e
12499,12499,UPI,Paid,cc7018e7-489
12500,12500,Cash on Delivery,Paid,3a374ec6-2b4
12501,12501,Cash on Delivery,Paid,4dcc899b-f35
12502,12502,UPI,Pending,22d17f13-a50
12503,12503,UPI,Paid,f3c3b3b4-166
12504,12504,Credit Card,Paid,3ab940b9-158
12505,12505,Credit Card,Paid,cd74cce6-267
12506,12506,UPI,Pending,39b2cfce-ae6
12507,12507,Cash on Delivery,Pending,535badcc-de4
12508,12508,UPI,Paid,609056e9-ee6
12509,12509,Credit Card,Paid,24311489-67a
12510,12510,Credit Card,Pending,e315b58d-4f0
12511,12511,Cash on Delivery,Paid,fec80cb3-c5d
12512,12512,Credit Card,Paid,aaace9b5-8c9
12513,12513,Cash on Delivery,Paid,9b292f0e-c69
12514,12514,Cash on Delivery,Paid,8a0fd920-e69
12515,12515,Debit Card,Paid,c78863be-652
12516,12516,Credit Card,Pending,114c3fff-0bc
12517,12517,UPI,Pending,e128b6b3-1ed
12518,12518,Debit Card,Paid,db9cf93b-2ec
12519,12519,Debit Card,Paid,8adbe36c-395
12520,12520,UPI,Paid,b10598d0-16e
12521,12521,Net Banking,Paid,9cc4fbce-bbe
12522,12522,Debit Card,Paid,4f4516ef-311
12523,12523,Debit Card,Paid,cfcbee6d-037
12524,12524,UPI,Paid,c7b411fe-180
12525,12525,Credit Card,Paid,440db5e3-7b5
12526,12526,Cash on Delivery,Paid,a7c16839-d4d
12527,12527,Debit Card,Paid,50d79ea2-39a
12528,12528,Cash on Delivery,Pending,567ae1e3-49f
12529,12529,UPI,Pending,47c39e5e-622
12530,12530,Net Banking,Paid,cf307dad-118
12531,12531,Credit Card,Paid,436385ff-f43
12532,12532,UPI,Paid,34130391-6b0
12533,12533,Debit Card,Paid,609c682a-faf
12534,12534,Net Banking,Paid,5b56f569-5b9
12535,12535,UPI,Pending,7081882c-82c
12536,12536,Debit Card,Paid,04c93e00-66c
12537,12537,Debit Card,Paid,b2357446-de7
12538,12538,UPI,Paid,c9d6e1af-351
12539,12539,UPI,Pending,f5839dec-1d7
12540,12540,UPI,Pending,194bf8d7-e7d
12541,12541,Credit Card,Pending,d3f17a64-e9e
12542,12542,UPI,Paid,905dc28a-8ea
12543,12543,Debit Card,Paid,c9481c93-0ce
12544,12544,Cash on Delivery,Pending,fc9cea06-ad6
12545,12545,Credit Card,Paid,68748e69-6e3
12546,12546,Net Banking,Paid,626ac903-57d
12547,12547,Net Banking,Paid,a1c98c61-845
12548,12548,Credit Card,Pending,fdb7c68b-5fd
12549,12549,UPI,Paid,a9f3dbe4-8f2
12550,12550,Cash on Delivery,Paid,6857e404-55c
12551,12551,Cash on Delivery,Paid,7297ad2f-569
12552,12552,Credit Card,Paid,28b4e144-fa7
12553,12553,Cash on Delivery,Paid,bd0f486b-761
12554,12554,UPI,Paid,d676ed22-54d
12555,12555,Debit Card,Paid,16778047-d01
12556,12556,Credit Card,Paid,2b65eb2c-881
12557,12557,UPI,Paid,38961410-048
12558,12558,UPI,Paid,e53ed785-6e9
12559,12559,Net Banking,Pending,a19f282d-4e3
12560,12560,Debit Card,Paid,e6d176e6-7d1
12561,12561,Credit Card,Pending,6d36a6a0-f66
12562,12562,UPI,Pending,8553013f-212
12563,12563,Debit Card,Paid,b9e6c912-835
12564,12564,Debit Card,Pending,ca110aa1-0ef
12565,12565,Credit Card,Paid,f3c22f8e-9a3
12566,12566,UPI,Paid,ce6fb2aa-600
12567,12567,Net Banking,Pending,9d6bf8ff-9a9
12568,12568,Net Banking,Paid,ff7e0aef-fef
12569,12569,Debit Card,Paid,c8ffa44d-118
12570,12570,Credit Card,Paid,41a38348-1b9
12571,12571,Cash on Delivery,Paid,1d6599bd-525
12572,12572,Credit Card,Pending,387f0d78-ee8
12573,12573,UPI,Pending,005a7e21-577
12574,12574,Net Banking,Pending,492ff742-3c0
12575,12575,Debit Card,Paid,34e31845-54a
12576,12576,UPI,Pending,8605f352-883
12577,12577,Debit Card,Paid,7a7ce350-e86
12578,12578,Debit Card,Pending,dc175101-47a
12579,12579,Credit Card,Paid,8e0c81e2-988
12580,12580,Cash on Delivery,Paid,728b221a-50d
12581,12581,Credit Card,Paid,ea3c7a60-41c
12582,12582,Credit Card,Paid,bbcbf105-dcc
12583,12583,Cash on Delivery,Paid,f17def56-93e
12584,12584,Debit Card,Paid,0138b96f-1ed
12585,12585,Debit Card,Paid,e052a712-e53
12586,12586,UPI,Paid,96300ca2-303
12587,12587,Cash on Delivery,Pending,fe7c830d-a22
12588,12588,Cash on Delivery,Paid,290f7e4a-93e
12589,12589,UPI,Pending,59258639-a13
12590,12590,Cash on Delivery,Paid,d9454362-f80
12591,12591,Debit Card,Pending,1308c993-c81
12592,12592,Net Banking,Paid,1ed6f141-b98
12593,12593,UPI,Paid,2b53b034-497
12594,12594,Credit Card,Paid,53790ab0-159
12595,12595,Cash on Delivery,Pending,d8c1567b-042
12596,12596,Cash on Delivery,Paid,c1e5e4f3-18b
12597,12597,Net Banking,Paid,52575783-5d4
12598,12598,Debit Card,Paid,15a67bc7-399
12599,12599,Debit Card,Paid,411c5a31-bee
12600,12600,Cash on Delivery,Paid,6b9464a1-db2
12601,12601,Credit Card,Paid,a013445d-cfb
12602,12602,Net Banking,Paid,810b7413-aa7
12603,12603,UPI,Paid,634009f7-afc
12604,12604,Debit Card,Paid,a0c2f8f3-d15
12605,12605,Credit Card,Paid,d137cb5b-d41
12606,12606,Credit Card,Pending,ce14836e-d7d
12607,12607,Debit Card,Paid,9c30fab4-431
12608,12608,Cash on Delivery,Pending,37b78dcd-61f
12609,12609,Debit Card,Paid,00057547-8cf
12610,12610,UPI,Paid,38c08f8e-5ff
12611,12611,Cash on Delivery,Paid,d3dabd8f-1b5
12612,12612,Cash on Delivery,Paid,1bf69933-b50
12613,12613,Cash on Delivery,Pending,70f6d356-8aa
12614,12614,Net Banking,Paid,6af03c49-1ca
12615,12615,Debit Card,Paid,a283b52f-5a4
12616,12616,Cash on Delivery,Paid,fed47b77-248
12617,12617,Credit Card,Paid,3bd49f8b-ac5
12618,12618,Debit Card,Pending,6fea7108-5cc
12619,12619,Credit Card,Paid,836c5217-c60
12620,12620,Net Banking,Paid,87ff2ce4-cfd
12621,12621,Debit Card,Paid,ee11b30a-26f
12622,12622,Net Banking,Paid,2bd945b9-f8d
12623,12623,Debit Card,Paid,cea4a5c6-72d
12624,12624,UPI,Paid,586d539b-9f7
12625,12625,Net Banking,Paid,61d6bb75-427
12626,12626,UPI,Pending,599fcbba-dc1
12627,12627,UPI,Pending,e84e3c95-126
12628,12628,Cash on Delivery,Paid,0a43d3f6-5ef
